0	Q0	934	51	4.36386799353451	BM25
0	Q0	940	52	4.8032373149400085	BM25
0	Q0	947	53	4.655150688888543	BM25
0	Q0	978	54	4.956371944481981	BM25
0	Q0	1006	55	4.92377227578919	BM25
0	Q0	1016	56	4.639738481300035	BM25
0	Q0	1030	57	4.300107921288961	BM25
0	Q0	1080	58	4.837687759567873	BM25
0	Q0	1123	59	4.929365651120003	BM25
0	Q0	1163	60	4.942086386621979	BM25
0	Q0	1172	61	4.794088299695535	BM25
0	Q0	1200	62	4.739559132866759	BM25
0	Q0	1213	63	4.925807913998077	BM25
0	Q0	1216	64	4.9012669447198665	BM25
0	Q0	1218	65	4.572456860770178	BM25
0	Q0	1219	66	4.9310099714247695	BM25
0	Q0	1223	67	4.63174142333897	BM25
0	Q0	1227	68	4.765482797456369	BM25
0	Q0	1235	69	4.977126427208922	BM25
0	Q0	1236	70	4.79455250705722	BM25
0	Q0	1243	71	3.408248430350103	BM25
0	Q0	1245	72	5.01803639094514	BM25
0	Q0	1249	73	4.952449947277536	BM25
0	Q0	1257	74	4.448669441246789	BM25
0	Q0	1261	75	4.813502439082492	BM25
0	Q0	1262	76	5.098878282580543	BM25
0	Q0	1264	77	4.518887776998844	BM25
0	Q0	1265	78	4.869060890414652	BM25
0	Q0	1268	79	4.870225548680443	BM25
0	Q0	1269	80	2.506874981300701	BM25
0	Q0	1272	81	5.032716795182307	BM25
0	Q0	1277	82	4.820145271794084	BM25
0	Q0	1278	83	4.684919886871396	BM25
0	Q0	1279	84	4.379349962768361	BM25
0	Q0	1280	85	4.712642718599822	BM25
0	Q0	1282	86	4.580411962124989	BM25
0	Q0	1286	87	4.826102207721204	BM25
0	Q0	1289	88	4.651835275734345	BM25
0	Q0	1291	89	5.150816382284789	BM25
0	Q0	1300	90	4.695713054496734	BM25
0	Q0	1301	91	4.93792638789808	BM25
0	Q0	1304	92	4.741414930840503	BM25
0	Q0	1401	93	4.716610425728891	BM25
0	Q0	1416	94	4.953288457605926	BM25
0	Q0	1417	95	4.643948392358928	BM25
0	Q0	1432	96	4.62857259441483	BM25
0	Q0	1435	97	4.804846962276885	BM25
0	Q0	1446	98	4.776052608948582	BM25
0	Q0	1451	99	4.671075770331391	BM25
0	Q0	1517	100	4.604778366725758	BM25
1	Q0	42	1	4.154789966501303	BM25
1	Q0	46	2	5.08563873625021	BM25
1	Q0	76	3	5.403512994080789	BM25
1	Q0	94	4	7.935697454471076	BM25
1	Q0	99	5	5.286168919054572	BM25
1	Q0	128	6	5.673377769175152	BM25
1	Q0	155	7	5.065318486333457	BM25
1	Q0	168	8	4.776895001871147	BM25
1	Q0	170	9	6.355779385236629	BM25
1	Q0	173	10	6.449321724663963	BM25
1	Q0	178	11	6.345348255155464	BM25
1	Q0	201	12	5.182036189051727	BM25
1	Q0	255	13	5.465500233660721	BM25
1	Q0	263	14	5.4086017068035055	BM25
1	Q0	280	15	5.46891903813438	BM25
1	Q0	292	16	6.449770139326686	BM25
1	Q0	325	17	4.276968042529435	BM25
1	Q0	336	18	6.628820557117722	BM25
1	Q0	344	19	6.819380261522067	BM25
1	Q0	361	20	3.729727077778852	BM25
1	Q0	362	21	4.096387820518828	BM25
1	Q0	363	22	6.052118486392777	BM25
1	Q0	379	23	3.0291549099059782	BM25
1	Q0	394	24	5.395322959225769	BM25
1	Q0	402	25	6.345409916217629	BM25
1	Q0	408	26	5.564853463608612	BM25
1	Q0	414	27	5.812714628186695	BM25
1	Q0	421	28	6.344075969094989	BM25
1	Q0	498	29	5.0230593807625885	BM25
1	Q0	499	30	6.44760908968306	BM25
1	Q0	507	31	7.006685054749897	BM25
1	Q0	510	32	6.3646784712685545	BM25
1	Q0	515	33	3.112968011738653	BM25
1	Q0	517	34	7.750403975322267	BM25
1	Q0	518	35	4.171061271005618	BM25
1	Q0	520	36	6.279139303111264	BM25
1	Q0	523	37	6.270469526816683	BM25
1	Q0	527	38	3.779812041074164	BM25
1	Q0	535	39	6.139382320123933	BM25
1	Q0	538	40	6.241991267021267	BM25
1	Q0	645	41	6.188918330752031	BM25
1	Q0	662	42	5.643335473855052	BM25
1	Q0	668	43	8.33329574619458	BM25
1	Q0	681	44	5.191049744016469	BM25
1	Q0	705	45	6.238096353740322	BM25
1	Q0	712	46	6.232566397292607	BM25
1	Q0	776	47	9.04079681019588	BM25
1	Q0	781	48	7.839486789657789	BM25
1	Q0	782	49	6.4083105711137165	BM25
1	Q0	813	50	6.399766236557847	BM25
1	Q0	822	51	5.705398861159198	BM25
1	Q0	832	52	8.079454658512548	BM25
1	Q0	838	53	6.2867471482033945	BM25
1	Q0	894	54	6.152106649972548	BM25
1	Q0	905	55	5.959378666413682	BM25
1	Q0	906	56	6.515595951264756	BM25
1	Q0	919	57	5.9596021864387705	BM25
1	Q0	920	58	6.214225457093196	BM25
1	Q0	926	59	6.348705745513272	BM25
1	Q0	930	60	7.416714904684384	BM25
1	Q0	940	61	7.909463764268971	BM25
1	Q0	943	62	6.480884106096571	BM25
1	Q0	977	63	6.254297938587164	BM25
1	Q0	986	64	6.413988495781359	BM25
1	Q0	988	65	6.325728640862649	BM25
1	Q0	1002	66	7.983865284111581	BM25
1	Q0	1013	67	6.053329501684627	BM25
1	Q0	1028	68	6.111520425469947	BM25
1	Q0	1035	69	6.481006617329234	BM25
1	Q0	1061	70	6.281545186862824	BM25
1	Q0	1066	71	3.326431564237094	BM25
1	Q0	1107	72	7.597330804955511	BM25
1	Q0	1277	73	6.461304299157113	BM25
1	Q0	1307	74	5.822220912488655	BM25
1	Q0	1310	75	6.48194477908775	BM25
1	Q0	1314	76	6.428135291208254	BM25
1	Q0	1324	77	8.99020275952971	BM25
1	Q0	1325	78	6.37072043776724	BM25
1	Q0	1336	79	6.279436769170825	BM25
1	Q0	1356	80	3.5089610786513443	BM25
1	Q0	1368	81	6.4465757108675295	BM25
1	Q0	1375	82	6.230709733631689	BM25
1	Q0	1386	83	8.047499614369292	BM25
1	Q0	1389	84	6.120128186447717	BM25
1	Q0	1402	85	6.508935754096137	BM25
1	Q0	1407	86	6.295181311155377	BM25
1	Q0	1408	87	6.285742466902593	BM25
1	Q0	1413	88	6.00642652243299	BM25
1	Q0	1427	89	6.571034408591555	BM25
1	Q0	1439	90	6.323138809286988	BM25
1	Q0	1440	91	6.318392468405702	BM25
1	Q0	1444	92	6.274943697780702	BM25
1	Q0	1475	93	6.300126953782834	BM25
1	Q0	1478	94	6.4407753579695255	BM25
1	Q0	1499	95	8.869915188186871	BM25
1	Q0	1508	96	6.102418998259157	BM25
1	Q0	1512	97	6.09421264801076	BM25
1	Q0	1515	98	6.273145494003263	BM25
1	Q0	1516	99	6.058211308040892	BM25
1	Q0	1533	100	9.018504402231084	BM25
2	Q0	9	1	7.566704927506135	BM25
2	Q0	17	2	8.645391055920525	BM25
2	Q0	84	3	10.162438558913264	BM25
2	Q0	91	4	10.837137331399717	BM25
2	Q0	101	5	8.911453451523395	BM25
2	Q0	105	6	8.817062678616447	BM25
2	Q0	113	7	9.91907751539191	BM25
2	Q0	120	8	8.680634784454925	BM25
2	Q0	121	9	11.005817283739916	BM25
2	Q0	138	10	11.996767216165296	BM25
2	Q0	201	11	11.064628453699738	BM25
2	Q0	230	12	8.72892737311542	BM25
2	Q0	242	13	8.437828388925597	BM25
2	Q0	263	14	9.632974782483744	BM25
2	Q0	272	15	9.966145199563009	BM25
2	Q0	291	16	11.138909496577291	BM25
2	Q0	314	17	9.503690030666482	BM25
2	Q0	321	18	11.908767769719462	BM25
2	Q0	352	19	7.678594836249501	BM25
2	Q0	368	20	9.036083803049282	BM25
2	Q0	385	21	6.572858876031641	BM25
2	Q0	421	22	11.19089614869877	BM25
2	Q0	470	23	8.071148752223385	BM25
2	Q0	473	24	10.65119870939715	BM25
2	Q0	496	25	10.56375346838522	BM25
2	Q0	499	26	9.63337814133154	BM25
2	Q0	510	27	10.010771110333083	BM25
2	Q0	513	28	11.598673259248748	BM25
2	Q0	516	29	9.076636394303897	BM25
2	Q0	517	30	11.685371632768614	BM25
2	Q0	520	31	7.44121185032587	BM25
2	Q0	524	32	11.750010804362724	BM25
2	Q0	534	33	8.017693919051666	BM25
2	Q0	537	34	8.90597210396025	BM25
2	Q0	583	35	9.009011946356994	BM25
2	Q0	658	36	10.869934096230027	BM25
2	Q0	667	37	10.856647459524009	BM25
2	Q0	669	38	7.585663011774027	BM25
2	Q0	675	39	11.04232976336832	BM25
2	Q0	695	40	11.038748116098288	BM25
2	Q0	740	41	11.780227601766988	BM25
2	Q0	762	42	9.744529011881935	BM25
2	Q0	788	43	10.869311838994676	BM25
2	Q0	839	44	10.310834308294666	BM25
2	Q0	866	45	11.730693773247944	BM25
2	Q0	900	46	11.789616173129543	BM25
2	Q0	901	47	10.23222359941554	BM25
2	Q0	914	48	11.55763380087772	BM25
2	Q0	915	49	11.28118632827725	BM25
2	Q0	928	50	11.359209668705304	BM25
2	Q0	929	51	9.36758935349732	BM25
2	Q0	940	52	11.66740788126011	BM25
2	Q0	947	53	10.590512655508547	BM25
2	Q0	989	54	10.977532761179514	BM25
2	Q0	992	55	10.8116396358054	BM25
2	Q0	996	56	11.143875132745976	BM25
2	Q0	1001	57	10.06767800211316	BM25
2	Q0	1013	58	11.46781410941085	BM25
2	Q0	1022	59	11.013042125110523	BM25
2	Q0	1026	60	11.432650198774866	BM25
2	Q0	1032	61	11.59569560924641	BM25
2	Q0	1081	62	11.065154837930752	BM25
2	Q0	1104	63	11.45438353901881	BM25
2	Q0	1123	64	11.231583055709914	BM25
2	Q0	1178	65	10.781928717930558	BM25
2	Q0	1179	66	11.6041332516467	BM25
2	Q0	1180	67	11.29430034335468	BM25
2	Q0	1181	68	10.38946113759426	BM25
2	Q0	1184	69	11.558017895390313	BM25
2	Q0	1191	70	11.375612313084982	BM25
2	Q0	1196	71	6.78381625569443	BM25
2	Q0	1202	72	11.728156934851617	BM25
2	Q0	1203	73	11.258653794613815	BM25
2	Q0	1205	74	10.878770984110115	BM25
2	Q0	1211	75	11.601191419619248	BM25
2	Q0	1218	76	11.442685704078492	BM25
2	Q0	1223	77	11.214475462450377	BM25
2	Q0	1229	78	11.440531880145953	BM25
2	Q0	1232	79	10.97341249213529	BM25
2	Q0	1235	80	8.075267681518062	BM25
2	Q0	1238	81	11.205840184004812	BM25
2	Q0	1245	82	10.68896077137996	BM25
2	Q0	1270	83	11.54161349760968	BM25
2	Q0	1272	84	11.39416134292854	BM25
2	Q0	1280	85	11.844647538934703	BM25
2	Q0	1288	86	11.13074139061988	BM25
2	Q0	1296	87	11.60195870805089	BM25
2	Q0	1321	88	10.607440563221092	BM25
2	Q0	1324	89	11.727100046545226	BM25
2	Q0	1405	90	11.643328507593171	BM25
2	Q0	1417	91	11.487566978154913	BM25
2	Q0	1428	92	11.912977551174349	BM25
2	Q0	1432	93	11.507158345958343	BM25
2	Q0	1443	94	11.391290196443004	BM25
2	Q0	1449	95	11.347650237040265	BM25
2	Q0	1457	96	10.681092627569374	BM25
2	Q0	1461	97	11.081512546298004	BM25
2	Q0	1466	98	11.153345505002733	BM25
2	Q0	1500	99	11.248570243754106	BM25
2	Q0	1517	100	11.282726534658757	BM25
3	Q0	27	1	5.055389279612269	BM25
3	Q0	29	2	5.4642456535545785	BM25
3	Q0	39	3	5.980131319328382	BM25
3	Q0	40	4	6.7105337131757095	BM25
3	Q0	59	5	4.426481098224599	BM25
3	Q0	60	6	5.6630841088744095	BM25
3	Q0	63	7	6.202757545091819	BM25
3	Q0	75	8	5.000922099559104	BM25
3	Q0	93	9	6.366273122840561	BM25
3	Q0	98	10	6.587700740669629	BM25
3	Q0	103	11	6.5854270780514295	BM25
3	Q0	114	12	5.006268464416696	BM25
3	Q0	119	13	4.819908735762865	BM25
3	Q0	128	14	3.916166178099899	BM25
3	Q0	133	15	4.434206675610367	BM25
3	Q0	144	16	6.425056424332633	BM25
3	Q0	164	17	6.329457148941987	BM25
3	Q0	183	18	7.349794218774448	BM25
3	Q0	188	19	4.182734282986916	BM25
3	Q0	195	20	4.212685317166848	BM25
3	Q0	197	21	3.935125478360013	BM25
3	Q0	201	22	7.286502279164	BM25
3	Q0	203	23	4.281906168929736	BM25
3	Q0	215	24	5.5110831500463	BM25
3	Q0	222	25	7.670414725073192	BM25
3	Q0	227	26	4.782419078950545	BM25
3	Q0	238	27	5.018016999466777	BM25
3	Q0	251	28	8.140981536840911	BM25
3	Q0	265	29	5.1505405962674535	BM25
3	Q0	274	30	8.21918390555831	BM25
3	Q0	295	31	5.377692662419134	BM25
3	Q0	330	32	6.428809352496526	BM25
3	Q0	334	33	4.071559583381619	BM25
3	Q0	338	34	4.285968891830007	BM25
3	Q0	341	35	5.211574337583613	BM25
3	Q0	344	36	5.95551401791589	BM25
3	Q0	346	37	6.540804874300568	BM25
3	Q0	361	38	2.527694639806134	BM25
3	Q0	371	39	6.586024433241987	BM25
3	Q0	406	40	8.30029424136652	BM25
3	Q0	421	41	7.923367095044253	BM25
3	Q0	450	42	5.477894061717951	BM25
3	Q0	482	43	6.081798989337568	BM25
3	Q0	491	44	4.69697993718794	BM25
3	Q0	549	45	6.287040024237525	BM25
3	Q0	557	46	6.6331382639036	BM25
3	Q0	584	47	6.4755468646383685	BM25
3	Q0	637	48	6.653569852068769	BM25
3	Q0	658	49	6.758038246825688	BM25
3	Q0	703	50	6.7108839977697965	BM25
3	Q0	823	51	4.808976070290455	BM25
3	Q0	831	52	6.669994099106888	BM25
3	Q0	870	53	6.326501161595083	BM25
3	Q0	901	54	6.6583799855551895	BM25
3	Q0	911	55	6.127778685991034	BM25
3	Q0	924	56	6.639358242684541	BM25
3	Q0	925	57	7.327520982704271	BM25
3	Q0	939	58	7.276961653361765	BM25
3	Q0	963	59	7.500573107250064	BM25
3	Q0	970	60	8.724693058733582	BM25
3	Q0	983	61	7.698392596127481	BM25
3	Q0	987	62	6.425346427304348	BM25
3	Q0	999	63	6.712338079249102	BM25
3	Q0	1011	64	7.757036758466119	BM25
3	Q0	1016	65	7.335669561036932	BM25
3	Q0	1028	66	7.45859751419119	BM25
3	Q0	1059	67	6.378113220762802	BM25
3	Q0	1095	68	5.756001207341423	BM25
3	Q0	1113	69	7.11579423818261	BM25
3	Q0	1131	70	6.73270178654581	BM25
3	Q0	1132	71	5.34896524861752	BM25
3	Q0	1134	72	6.763783162936396	BM25
3	Q0	1139	73	6.597253062480266	BM25
3	Q0	1144	74	6.358956970251271	BM25
3	Q0	1149	75	6.851957541425065	BM25
3	Q0	1152	76	8.039754385446901	BM25
3	Q0	1224	77	7.338185354489244	BM25
3	Q0	1245	78	6.598347102483633	BM25
3	Q0	1261	79	6.546769668611775	BM25
3	Q0	1267	80	4.285369554566712	BM25
3	Q0	1274	81	6.364753842928678	BM25
3	Q0	1297	82	5.43119604322635	BM25
3	Q0	1300	83	7.65117964084259	BM25
3	Q0	1309	84	6.287415489152368	BM25
3	Q0	1313	85	6.672266530504643	BM25
3	Q0	1316	86	7.512045705565208	BM25
3	Q0	1330	87	6.4923198811617295	BM25
3	Q0	1345	88	6.439437492926293	BM25
3	Q0	1409	89	7.566641711993888	BM25
3	Q0	1416	90	6.4866359808360645	BM25
3	Q0	1459	91	6.649175751897671	BM25
3	Q0	1462	92	6.578609681654407	BM25
3	Q0	1466	93	6.549518336776243	BM25
3	Q0	1468	94	7.693681265029599	BM25
3	Q0	1485	95	6.735503263357499	BM25
3	Q0	1489	96	5.992504998281472	BM25
3	Q0	1500	97	6.567262120753728	BM25
3	Q0	1517	98	6.54544942727094	BM25
3	Q0	1523	99	7.797690854576335	BM25
3	Q0	1525	100	6.72648448338298	BM25
4	Q0	9	1	20.678193699066327	BM25
4	Q0	17	2	24.867292228672103	BM25
4	Q0	71	3	31.770360086039265	BM25
4	Q0	74	4	34.14863264409568	BM25
4	Q0	88	5	28.84423027442745	BM25
4	Q0	133	6	27.020351921658012	BM25
4	Q0	150	7	30.2548145396415	BM25
4	Q0	183	8	26.595762140865588	BM25
4	Q0	201	9	34.82096885225717	BM25
4	Q0	230	10	35.90336589080126	BM25
4	Q0	242	11	34.40777193436819	BM25
4	Q0	263	12	27.743742673312656	BM25
4	Q0	279	13	24.74179833792991	BM25
4	Q0	308	14	27.860779371185327	BM25
4	Q0	316	15	29.39902730751132	BM25
4	Q0	322	16	34.82883090546242	BM25
4	Q0	329	17	28.57956333332535	BM25
4	Q0	335	18	35.93846801520881	BM25
4	Q0	340	19	23.63001475834353	BM25
4	Q0	342	20	24.66492263557356	BM25
4	Q0	415	21	20.227484944427715	BM25
4	Q0	421	22	34.85903688197725	BM25
4	Q0	434	23	23.213891761715747	BM25
4	Q0	455	24	31.17637477000646	BM25
4	Q0	470	25	31.92653194875723	BM25
4	Q0	536	26	29.757048581224417	BM25
4	Q0	583	27	31.25622085046281	BM25
4	Q0	634	28	35.26253666486716	BM25
4	Q0	648	29	26.39762234163724	BM25
4	Q0	650	30	35.58125144668879	BM25
4	Q0	658	31	24.961650015961663	BM25
4	Q0	667	32	35.17424038787934	BM25
4	Q0	669	33	18.33017564343143	BM25
4	Q0	674	34	27.03415674608996	BM25
4	Q0	684	35	27.910601685925062	BM25
4	Q0	691	36	32.9571724401713	BM25
4	Q0	692	37	33.11693255598017	BM25
4	Q0	705	38	21.888190757489824	BM25
4	Q0	707	39	34.10994181401611	BM25
4	Q0	720	40	34.48035608793579	BM25
4	Q0	740	41	35.410953284372304	BM25
4	Q0	812	42	30.13872824889418	BM25
4	Q0	831	43	32.52203209759635	BM25
4	Q0	839	44	28.99567048119389	BM25
4	Q0	878	45	34.41780719420863	BM25
4	Q0	903	46	35.22935700707064	BM25
4	Q0	907	47	32.16934566256272	BM25
4	Q0	909	48	35.33894442288182	BM25
4	Q0	912	49	35.32576718054532	BM25
4	Q0	918	50	35.40464246984291	BM25
4	Q0	920	51	30.014694886691544	BM25
4	Q0	932	52	34.31916804763608	BM25
4	Q0	940	53	33.539241315529004	BM25
4	Q0	947	54	34.25190583339666	BM25
4	Q0	978	55	34.84950942845369	BM25
4	Q0	989	56	34.70058622184575	BM25
4	Q0	996	57	29.92084338284206	BM25
4	Q0	1007	58	34.69238188494273	BM25
4	Q0	1016	59	35.05307020127566	BM25
4	Q0	1080	60	35.57935169665683	BM25
4	Q0	1095	61	34.279557120111946	BM25
4	Q0	1123	62	34.689643963768866	BM25
4	Q0	1163	63	35.47258313058786	BM25
4	Q0	1172	64	35.40421911830697	BM25
4	Q0	1191	65	33.18711543960415	BM25
4	Q0	1197	66	35.05135769111696	BM25
4	Q0	1200	67	34.51377089435407	BM25
4	Q0	1201	68	33.049256983373816	BM25
4	Q0	1213	69	35.61309178664113	BM25
4	Q0	1218	70	35.18484331957555	BM25
4	Q0	1223	71	21.826039180338576	BM25
4	Q0	1230	72	36.102765646190726	BM25
4	Q0	1232	73	35.528331734787066	BM25
4	Q0	1235	74	33.358712408728564	BM25
4	Q0	1241	75	35.93703900312892	BM25
4	Q0	1243	76	35.47545647347857	BM25
4	Q0	1245	77	33.77278792900147	BM25
4	Q0	1249	78	35.32454802507009	BM25
4	Q0	1251	79	34.61128396089217	BM25
4	Q0	1253	80	23.38077067721395	BM25
4	Q0	1269	81	35.21540680458118	BM25
4	Q0	1270	82	33.78270838016678	BM25
4	Q0	1272	83	34.401544092445405	BM25
4	Q0	1276	84	33.297779363145594	BM25
4	Q0	1277	85	35.37550016948356	BM25
4	Q0	1279	86	35.28924876696964	BM25
4	Q0	1280	87	34.13659277881068	BM25
4	Q0	1284	88	34.03135797428741	BM25
4	Q0	1289	89	35.9600993696418	BM25
4	Q0	1292	90	35.127889035022406	BM25
4	Q0	1296	91	34.555123029624546	BM25
4	Q0	1297	92	35.46643769931645	BM25
4	Q0	1301	93	34.051218775577404	BM25
4	Q0	1409	94	35.35806881095539	BM25
4	Q0	1416	95	35.21867099076032	BM25
4	Q0	1417	96	33.82646879548576	BM25
4	Q0	1432	97	34.19195680320976	BM25
4	Q0	1435	98	34.8372421794984	BM25
4	Q0	1442	99	34.64262930129141	BM25
4	Q0	1451	100	34.77474503743247	BM25
5	Q0	59	1	7.392236898677081	BM25
5	Q0	60	2	8.539986244966665	BM25
5	Q0	65	3	9.373053432167785	BM25
5	Q0	76	4	11.7296895913294	BM25
5	Q0	82	5	9.058951454838436	BM25
5	Q0	94	6	8.175408027676934	BM25
5	Q0	99	7	10.171932681011423	BM25
5	Q0	128	8	7.677414050975871	BM25
5	Q0	132	9	10.19946228134473	BM25
5	Q0	173	10	10.91684368565899	BM25
5	Q0	178	11	10.594244365327956	BM25
5	Q0	189	12	7.943442681108444	BM25
5	Q0	201	13	8.035763804759105	BM25
5	Q0	213	14	8.582291287470206	BM25
5	Q0	228	15	9.469327435047068	BM25
5	Q0	263	16	10.413427533888523	BM25
5	Q0	274	17	8.248950285785376	BM25
5	Q0	292	18	11.538684835442387	BM25
5	Q0	294	19	8.993709668187623	BM25
5	Q0	336	20	7.439382485191942	BM25
5	Q0	344	21	6.87390894220184	BM25
5	Q0	361	22	10.92677934749172	BM25
5	Q0	362	23	7.35881136759826	BM25
5	Q0	363	24	9.374886255198154	BM25
5	Q0	379	25	11.07968778132	BM25
5	Q0	394	26	9.334367957096855	BM25
5	Q0	402	27	9.24318365662674	BM25
5	Q0	408	28	11.866820316850047	BM25
5	Q0	421	29	8.409078474955146	BM25
5	Q0	470	30	11.814961846843628	BM25
5	Q0	498	31	10.005281217294693	BM25
5	Q0	499	32	10.515440969846466	BM25
5	Q0	507	33	6.681497685366515	BM25
5	Q0	510	34	10.248354556918596	BM25
5	Q0	515	35	8.028178961462679	BM25
5	Q0	517	36	10.280350104215236	BM25
5	Q0	518	37	10.134669119387636	BM25
5	Q0	519	38	5.5183772469827375	BM25
5	Q0	523	39	10.537531035277476	BM25
5	Q0	527	40	11.720590021576362	BM25
5	Q0	532	41	11.77457711822331	BM25
5	Q0	535	42	9.155390923949255	BM25
5	Q0	538	43	12.125162460349074	BM25
5	Q0	645	44	9.410373737641232	BM25
5	Q0	675	45	10.511502822319352	BM25
5	Q0	681	46	10.26456097250708	BM25
5	Q0	705	47	12.26372966297954	BM25
5	Q0	769	48	12.101123583391534	BM25
5	Q0	771	49	10.412649477156576	BM25
5	Q0	776	50	10.59559689937266	BM25
5	Q0	781	51	8.74526663345455	BM25
5	Q0	782	52	11.961436775019076	BM25
5	Q0	814	53	10.160144598459285	BM25
5	Q0	822	54	10.859048155264457	BM25
5	Q0	837	55	10.075506453638836	BM25
5	Q0	838	56	10.452676723725226	BM25
5	Q0	864	57	11.060672032479504	BM25
5	Q0	901	58	11.750662089017412	BM25
5	Q0	905	59	11.53829673033023	BM25
5	Q0	906	60	13.277177073067074	BM25
5	Q0	919	61	13.153030306473276	BM25
5	Q0	921	62	10.424943917477169	BM25
5	Q0	926	63	10.572689583900942	BM25
5	Q0	930	64	11.84989593324215	BM25
5	Q0	940	65	11.267493650396958	BM25
5	Q0	958	66	13.157234465264231	BM25
5	Q0	970	67	10.475246554729804	BM25
5	Q0	977	68	10.14461029849516	BM25
5	Q0	986	69	11.267903410169875	BM25
5	Q0	988	70	10.71328421004988	BM25
5	Q0	1013	71	7.265859457125823	BM25
5	Q0	1028	72	11.912888944899349	BM25
5	Q0	1061	73	10.416632894101197	BM25
5	Q0	1066	74	10.541885563206748	BM25
5	Q0	1107	75	10.982867413840546	BM25
5	Q0	1141	76	11.9345970465359	BM25
5	Q0	1144	77	14.055498445114637	BM25
5	Q0	1169	78	10.833540461445187	BM25
5	Q0	1224	79	10.30443963603828	BM25
5	Q0	1245	80	6.843987017788064	BM25
5	Q0	1307	81	10.479687893338452	BM25
5	Q0	1311	82	9.814225606102337	BM25
5	Q0	1321	83	13.14571081331018	BM25
5	Q0	1324	84	10.369624383254845	BM25
5	Q0	1327	85	10.79339764231884	BM25
5	Q0	1331	86	11.558280112151168	BM25
5	Q0	1336	87	10.172520972793098	BM25
5	Q0	1343	88	9.807630686351828	BM25
5	Q0	1348	89	11.69937445359672	BM25
5	Q0	1372	90	10.566682589512489	BM25
5	Q0	1393	91	10.086246446988424	BM25
5	Q0	1409	92	10.610317169696298	BM25
5	Q0	1413	93	10.253385230536924	BM25
5	Q0	1427	94	11.489397778863328	BM25
5	Q0	1439	95	13.113049957955376	BM25
5	Q0	1455	96	10.18186636775924	BM25
5	Q0	1459	97	10.45779763260678	BM25
5	Q0	1464	98	10.601353824410968	BM25
5	Q0	1475	99	11.947254270646772	BM25
5	Q0	1478	100	13.34892704754729	BM25
6	Q0	9	1	5.330112256740367	BM25
6	Q0	17	2	5.113707088038216	BM25
6	Q0	29	3	6.211394776063559	BM25
6	Q0	44	4	7.01113276749004	BM25
6	Q0	59	5	6.190300063007619	BM25
6	Q0	71	6	5.388843007242257	BM25
6	Q0	72	7	5.363777101979026	BM25
6	Q0	83	8	5.697578868186318	BM25
6	Q0	84	9	7.4627374997714835	BM25
6	Q0	150	10	7.7906227211978365	BM25
6	Q0	201	11	7.485701054213697	BM25
6	Q0	230	12	4.970876440174655	BM25
6	Q0	242	13	4.149387170204512	BM25
6	Q0	263	14	5.179063060917325	BM25
6	Q0	273	15	6.372387683636651	BM25
6	Q0	305	16	7.373572918135867	BM25
6	Q0	330	17	5.950039618811602	BM25
6	Q0	335	18	7.793974015323855	BM25
6	Q0	340	19	4.987079488931795	BM25
6	Q0	342	20	3.798693948330564	BM25
6	Q0	368	21	4.350841978685231	BM25
6	Q0	372	22	7.063802865581408	BM25
6	Q0	415	23	4.790285509370898	BM25
6	Q0	421	24	6.388906815027876	BM25
